Date & Time,Depth (m),Pitch (deg)
2025-05-23 00:06:33.769361,554.1924649820053,-27.043401216314457
2025-05-23 00:06:43.769361,556.1198831228673,-25.728749086753567
2025-05-23 00:06:53.769361,558.0464570626152,-27.185437439343996
2025-05-23 00:07:03.769361,559.9721578201498,-27.316006881583334
2025-05-23 00:07:13.769361,561.8969564275081,-28.0
2025-05-23 00:07:23.769361,563.8208239302974,-28.0
2025-05-23 00:07:33.769361,565.7437313881313,-28.0
2025-05-23 00:07:43.769361,567.6656498750654,-27.160008289531408
2025-05-23 00:07:53.769361,569.5865504800325,-28.0
2025-05-23 00:08:03.769361,571.5064043072772,-23.831028441220642
2025-05-23 00:08:13.769361,573.4251824767896,-26.914736941282015
2025-05-23 00:08:23.769361,575.3428561247416,-28.0
2025-05-23 00:08:33.769361,577.2593964039202,-27.64321991131463
2025-05-23 00:08:43.769361,579.1747744841613,-28.0
2025-05-23 00:08:53.769361,581.0889615527836,-28.0
2025-05-23 00:09:03.769361,583.0019288150219,-27.204017921049275
2025-05-23 00:09:13.769361,584.9136474944604,-28.0
2025-05-23 00:09:23.769361,586.8240888334651,-26.23203845196502
2025-05-23 00:09:33.769361,588.7332240936175,-28.0
2025-05-23 00:09:43.769361,590.6410245561458,-27.676457224011536
2025-05-23 00:09:53.769361,592.5474615223573,-27.150208634765317
2025-05-23 00:10:03.769361,594.4525063140701,-25.017731645989052
2025-05-23 00:10:13.769361,596.356130274045,-27.141500811483937
2025-05-23 00:10:23.769361,598.2583047664152,-27.60533810154672
2025-05-23 00:10:33.769361,600.1590011771187,-26.947031531709182
2025-05-23 00:10:43.769361,602.0581909143277,-28.0
2025-05-23 00:10:53.769361,603.9558454088796,-27.729003022796213
2025-05-23 00:11:03.769361,605.8519361147053,-28.0
2025-05-23 00:11:13.769361,607.7464345092599,-28.0
2025-05-23 00:11:23.769361,609.6393120939517,-23.762598187829134
2025-05-23 00:11:33.769361,611.5305403945697,-25.073509729101843
2025-05-23 00:11:43.769361,613.4200909617133,-27.834359574887756
2025-05-23 00:11:53.769361,615.3079353712201,-27.04560138671675
2025-05-23 00:12:03.769361,617.1940452245923,-26.54571215816836
2025-05-23 00:12:13.769361,619.0783921494254,-26.071042693360397
2025-05-23 00:12:23.769361,620.9609477998338,-28.0
2025-05-23 00:12:33.769361,622.8416838568783,-28.0
2025-05-23 00:12:43.769361,624.7205720289907,-27.104791227810573
2025-05-23 00:12:53.769361,626.5975840524009,-27.520097889122685
2025-05-23 00:13:03.769361,628.4726916915611,-26.50836391100773
2025-05-23 00:13:13.769361,630.3458667395707,-26.685489298530648
2025-05-23 00:13:23.769361,632.217081018601,-23.8533288207394
2025-05-23 00:13:33.769361,634.0863063803188,-26.968009787130786
2025-05-23 00:13:43.769361,635.9535147063091,-24.081682278254494
2025-05-23 00:13:53.769361,637.8186779084996,-26.80121782741666
2025-05-23 00:14:03.769361,639.6817679295821,-28.0
2025-05-23 00:14:13.769361,641.5427567434352,-27.854034170503784
2025-05-23 00:14:23.769361,643.4016163555449,-28.0
2025-05-23 00:14:33.769361,645.2583188034273,-27.597291214698686
2025-05-23 00:14:43.769361,647.1128361570476,-27.586299897433225
2025-05-23 00:14:53.769361,648.965140519241,-27.62611151599706
2025-05-23 00:15:03.769361,650.8152040261328,-26.430434047296767
2025-05-23 00:15:13.769361,652.6629988475565,-28.0
2025-05-23 00:15:23.769361,654.5084971874737,-27.79956686205679
2025-05-23 00:15:33.769361,656.3516712843908,-28.0
2025-05-23 00:15:43.769361,658.1924934117783,-26.64756910874749
2025-05-23 00:15:53.769361,660.0309358784858,-28.0
2025-05-23 00:16:03.769361,661.8669710291605,-27.984946663461354
2025-05-23 00:16:13.769361,663.7005712446622,-26.12845541164849
2025-05-23 00:16:23.769361,665.531708942479,-27.855753776834597
2025-05-23 00:16:33.769361,667.360356577142,-28.0
2025-05-23 00:16:43.769361,669.1864866406405,-28.0
2025-05-23 00:16:53.769361,671.0100716628343,-28.0
2025-05-23 00:17:03.769361,672.8310842118683,-28.0
2025-05-23 00:17:13.769361,674.6494968945846,-27.75487216179649
2025-05-23 00:17:23.769361,676.4652823569344,-28.0
2025-05-23 00:17:33.769361,678.27841328439,-26.813789300127244
2025-05-23 00:17:43.769361,680.0888624023551,-27.357814034029378
2025-05-23 00:17:53.769361,681.8966024765756,-28.0
2025-05-23 00:18:03.769361,683.7016063135492,-28.0
2025-05-23 00:18:13.769361,685.5038467609335,-26.870264481453155
2025-05-23 00:18:23.769361,687.303296707956,-27.15342294156922
2025-05-23 00:18:33.769361,689.0999290858213,-26.7935552406607
2025-05-23 00:18:43.769361,690.8937168681175,-28.0
2025-05-23 00:18:53.769361,692.6846330712241,-28.0
2025-05-23 00:19:03.769361,694.4726507547169,-28.0
2025-05-23 00:19:13.769361,696.2577430217735,-28.0
2025-05-23 00:19:23.769361,698.0398830195784,-27.095419876353876
2025-05-23 00:19:33.769361,699.819043939726,-26.52822768563871
2025-05-23 00:19:43.769361,701.5951990186251,-27.806522120833236
2025-05-23 00:19:53.769361,703.3683215379001,-26.635165333557698
2025-05-23 00:20:03.769361,705.1383848247941,-26.899337116529047
2025-05-23 00:20:13.769361,706.9053622525696,-26.570690793740066
2025-05-23 00:20:23.769361,708.669227240909,-28.0
2025-05-23 00:20:33.769361,710.4299532563145,-28.0
2025-05-23 00:20:43.769361,712.1875138125076,-26.671195061428744
2025-05-23 00:20:53.769361,713.9418824708271,-26.93240288367902
2025-05-23 00:21:03.769361,715.6930328406265,-24.634337766798218
2025-05-23 00:21:13.769361,717.4409385796723,-27.191213226184274
2025-05-23 00:21:23.769361,719.1855733945387,-26.264169995395598
2025-05-23 00:21:33.769361,720.9269110410038,-26.40871010159433
2025-05-23 00:21:43.769361,722.6649253244447,-28.0
2025-05-23 00:21:53.769361,724.3995901002312,-26.770696446785088
2025-05-23 00:22:03.769361,726.1308792741188,-28.0
2025-05-23 00:22:13.769361,727.8587668026422,-26.453983317875227
2025-05-23 00:22:23.769361,729.5832266935059,-28.0
2025-05-23 00:22:33.769361,731.3042330059758,-25.998180597334805
2025-05-23 00:22:43.769361,733.0217598512693,-27.772551899615486
2025-05-23 00:22:53.769361,734.7357813929452,-27.48515794736998
2025-05-23 00:23:03.769361,736.4462718472918,-28.0
2025-05-23 00:23:13.769361,738.1532054837141,-25.173546450763222
2025-05-23 00:23:23.769361,739.856556625123,-27.98560111338307
2025-05-23 00:23:33.769361,741.5562996483193,-25.772139912318504
2025-05-23 00:23:43.769361,743.2524089843799,-26.754718589377145
2025-05-23 00:23:53.769361,744.9448591190435,-25.892684879458784
2025-05-23 00:24:03.769361,746.6336245930927,-28.0
2025-05-23 00:24:13.769361,748.3186800027379,-27.802493552141335
2025-05-23 00:24:23.769361,749.9999999999999,-26.901483391596884
2025-05-23 00:24:33.769361,751.6775592930899,-27.74128864036836
2025-05-23 00:24:43.769361,753.3513326467911,-25.661976770935983
2025-05-23 00:24:53.769361,755.0212948828377,-28.0
2025-05-23 00:25:03.769361,756.6874208802938,-25.34039219566294
2025-05-23 00:25:13.769361,758.3496855759315,-26.932688425414035
2025-05-23 00:25:23.769361,760.0080639646076,-24.82846684056552
2025-05-23 00:25:33.769361,761.6625310996403,-27.97467487488542
2025-05-23 00:25:43.769361,763.3130620931836,-28.0
2025-05-23 00:25:53.769361,764.9596321166024,-27.279062518831193
2025-05-23 00:26:03.769361,766.6022164008455,-26.334934107883942
2025-05-23 00:26:13.769361,768.2407902368188,-27.480416790211923
2025-05-23 00:26:23.769361,769.8753289757562,-27.930427159471243
2025-05-23 00:26:33.769361,771.5058080295915,-26.16234862168856
2025-05-23 00:26:43.769361,773.1322028713267,-28.0
2025-05-23 00:26:53.769361,774.754489035403,-27.29866399111601
2025-05-23 00:27:03.769361,776.3726421180663,-24.634488331355662
2025-05-23 00:27:13.769361,777.9866377777366,-27.650518490570885
2025-05-23 00:27:23.769361,779.5964517353733,-28.0
2025-05-23 00:27:33.769361,781.2020597748399,-25.619062348036316
2025-05-23 00:27:43.769361,782.8034377432692,-27.20495908349106
2025-05-23 00:27:53.769361,784.4005615514258,-27.99568569581503
2025-05-23 00:28:03.769361,785.9934071740691,-28.0
2025-05-23 00:28:13.769361,787.5819506503143,-26.90249067261235
2025-05-23 00:28:23.769361,789.1661680839932,-26.68182111797359
2025-05-23 00:28:33.769361,790.7460356440133,-25.13719996372949
2025-05-23 00:28:43.769361,792.3215295647166,-24.012076578065187
2025-05-23 00:28:53.769361,793.8926261462365,-25.85167568311343
2025-05-23 00:29:03.769361,795.4593017548556,-26.21949109487811
2025-05-23 00:29:13.769361,797.0215328233596,-24.962510013166444
2025-05-23 00:29:23.769361,798.579295851393,-25.297348027497147
2025-05-23 00:29:33.769361,800.1325674058122,-25.832548166150353
2025-05-23 00:29:43.769361,801.6813241210378,-25.069856502509648
2025-05-23 00:29:53.769361,803.2255426994066,-25.332820994940644
2025-05-23 00:30:03.769361,804.7651999115216,-26.786022755060646
2025-05-23 00:30:13.769361,806.3002725966014,-25.134272657983168
2025-05-23 00:30:23.769361,807.830737662829,-24.428600942559306
2025-05-23 00:30:33.769361,809.3565720876993,-28.0
2025-05-23 00:30:43.769361,810.8777529183644,-27.685375801830606
2025-05-23 00:30:53.769361,812.39425727198,-25.166648836879574
2025-05-23 00:31:03.769361,813.9060623360492,-26.191198046747008
2025-05-23 00:31:13.769361,815.4131453687656,-27.893582905018103
2025-05-23 00:31:23.769361,816.9154836993551,-26.55893539913836
2025-05-23 00:31:33.769361,818.4130547284179,-27.683768230496387
2025-05-23 00:31:43.769361,819.9058359282674,-28.0
2025-05-23 00:31:53.769361,821.3938048432697,-28.0
2025-05-23 00:32:03.769361,822.8769390901812,-25.227549648181377
2025-05-23 00:32:13.769361,824.3552163584851,-27.634519957479373
2025-05-23 00:32:23.769361,825.8286144107276,-25.789665511959296
2025-05-23 00:32:33.769361,827.2971110828519,-27.070856745379672
2025-05-23 00:32:43.769361,828.7606842845317,-28.0
2025-05-23 00:32:53.769361,830.2193119995038,-25.61994616359646
2025-05-23 00:33:03.769361,831.6729722858986,-25.53442322971768
2025-05-23 00:33:13.769361,833.1216432765711,-25.718161587221555
2025-05-23 00:33:23.769361,834.565303179429,-23.69558551695403
2025-05-23 00:33:33.769361,836.0039302777612,-26.028088131385026
2025-05-23 00:33:43.769361,837.4375029305637,-26.47395247070517
2025-05-23 00:33:53.769361,838.8659995728661,-24.768033408275674
2025-05-23 00:34:03.769361,840.2893987160551,-26.742927478824125
2025-05-23 00:34:13.769361,841.7076789481986,-26.19157063958182
2025-05-23 00:34:23.769361,843.1208189343668,-24.12163034507095
2025-05-23 00:34:33.769361,844.5287974169539,-27.471468718455508
2025-05-23 00:34:43.769361,845.931593215998,-28.0
2025-05-23 00:34:53.769361,847.3291852294986,-28.0
2025-05-23 00:35:03.769361,848.7215524337357,-26.601814349761124
2025-05-23 00:35:13.769361,850.1086738835843,-27.069462673564875
2025-05-23 00:35:23.769361,851.4905287128308,-27.323624457410055
2025-05-23 00:35:33.769361,852.8670961344865,-28.0
2025-05-23 00:35:43.769361,854.2383554410999,-26.462768542859134
2025-05-23 00:35:53.769361,855.6042860050685,-28.0
2025-05-23 00:36:03.769361,856.9648672789493,-26.13648072507447
2025-05-23 00:36:13.769361,858.3200787957679,-27.891162896108504
2025-05-23 00:36:23.769361,859.6699001693255,-26.71798460261691
2025-05-23 00:36:33.769361,861.0143110945066,-27.9928480070886
2025-05-23 00:36:43.769361,862.3532913475844,-27.266917239798897
2025-05-23 00:36:53.769361,863.6868207865243,-28.0
2025-05-23 00:37:03.769361,865.0148793512873,-26.432858442269573
2025-05-23 00:37:13.769361,866.3374470641319,-26.025976841780565
2025-05-23 00:37:23.769361,867.6545040299143,-25.539196545882465
2025-05-23 00:37:33.769361,868.9660304363882,-26.639948214495938
2025-05-23 00:37:43.769361,870.2720065545022,-26.232559875977095
2025-05-23 00:37:53.769361,871.5724127386973,-24.708491845526748
2025-05-23 00:38:03.769361,872.8672294272009,-26.619136772518836
2025-05-23 00:38:13.769361,874.1564371423235,-25.34659772120294
2025-05-23 00:38:23.769361,875.4400164907496,-27.837463988621003
2025-05-23 00:38:33.769361,876.7179481638303,-24.58498530299868
2025-05-23 00:38:43.769361,877.9902129378739,-27.05988601653001
2025-05-23 00:38:53.769361,879.2567916744345,-23.554545028078994
2025-05-23 00:39:03.769361,880.5176653206001,-24.854640669181716
2025-05-23 00:39:13.769361,881.7728149092801,-26.662272620733546
2025-05-23 00:39:23.769361,883.0222215594889,-25.701824492595353
2025-05-23 00:39:33.769361,884.2658664766316,-23.536501233950915
2025-05-23 00:39:43.769361,885.5037309527853,-28.0
2025-05-23 00:39:53.769361,886.735796366982,-24.561159492730035
2025-05-23 00:40:03.769361,887.9620441854872,-27.648733754972305
2025-05-23 00:40:13.769361,889.18245596208,-24.74072155794872
2025-05-23 00:40:23.769361,890.3970133383297,-24.999807593933753
2025-05-23 00:40:33.769361,891.6056980438722,-26.65327182866123
2025-05-23 00:40:43.769361,892.808491896685,-26.199691422867968
2025-05-23 00:40:53.769361,894.005376803361,-23.629312633755248
2025-05-23 00:41:03.769361,895.1963347593796,-23.293969366564742
2025-05-23 00:41:13.769361,896.3813478493789,-28.0
2025-05-23 00:41:23.769361,897.5603982474239,-19.966645469285403
2025-05-23 00:41:33.769361,898.7334682172758,-28.0
2025-05-23 00:41:43.769361,899.900540112658,-26.454826339466457
2025-05-23 00:41:53.769361,901.0615963775219,-23.17785117835278
2025-05-23 00:42:03.769361,902.216619546311,-26.11088657060321
2025-05-23 00:42:13.769361,903.3655922442234,-22.282801151617793
2025-05-23 00:42:23.769361,904.5084971874737,-26.443087963514664
2025-05-23 00:42:33.769361,905.645317183552,-27.500498322545013
2025-05-23 00:42:43.769361,906.7760351314837,-26.43884541390608
2025-05-23 00:42:53.769361,907.9006340220859,-23.77735034189273
2025-05-23 00:43:03.769361,909.0190969382237,-25.62915362806045
2025-05-23 00:43:13.769361,910.1314070550645,-25.759139036507808
2025-05-23 00:43:23.769361,911.2375476403312,-26.283658674912548
2025-05-23 00:43:33.769361,912.3375020545534,-24.32760599838118
2025-05-23 00:43:43.769361,913.4312537513188,-26.561100830422507
2025-05-23 00:43:53.769361,914.5187862775208,-23.91999080442564
2025-05-23 00:44:03.769361,915.6000832736073,-26.665140616007598
2025-05-23 00:44:13.769361,916.6751284738257,-28.0
2025-05-23 00:44:23.769361,917.7439057064681,-24.7644027743883
2025-05-23 00:44:33.769361,918.8063988941146,-23.444067446076478
2025-05-23 00:44:43.769361,919.8625920538749,-26.52109188379352
2025-05-23 00:44:53.769361,920.9124692976287,-26.781053593156443
2025-05-23 00:45:03.769361,921.9560148322654,-22.280541510355246
2025-05-23 00:45:13.769361,922.9932129599206,-27.7120027584363
2025-05-23 00:45:23.769361,924.0240480782129,-24.101179716289028
2025-05-23 00:45:33.769361,925.0485046804789,-25.68218601225764
2025-05-23 00:45:43.769361,926.0665673560055,-21.13213193135939
2025-05-23 00:45:53.769361,927.0782207902628,-24.49333607887054
2025-05-23 00:46:03.769361,928.0834497651331,-23.24678100431151
2025-05-23 00:46:13.769361,929.0822391591417,-22.71851954738094
2025-05-23 00:46:23.769361,930.0745739476826,-22.88353528611033
2025-05-23 00:46:33.769361,931.0604392032456,-23.979157638408456
2025-05-23 00:46:43.769361,932.0398200956403,-26.926345321855454
2025-05-23 00:46:53.769361,933.0127018922194,-23.687448499756435
2025-05-23 00:47:03.769361,933.9790699581004,-22.780839903448186
2025-05-23 00:47:13.769361,934.9389097563857,-22.804686031712762
2025-05-23 00:47:23.769361,935.8922068483812,-24.70563418387044
2025-05-23 00:47:33.769361,936.8389468938134,-22.044668128346643
2025-05-23 00:47:43.769361,937.7791156510453,-24.033526425496877
2025-05-23 00:47:53.769361,938.712698977291,-21.53383537208652
2025-05-23 00:48:03.769361,939.6396828288272,-24.199593756333808
2025-05-23 00:48:13.769361,940.560053261206,-24.382517934849723
2025-05-23 00:48:23.769361,941.4737964294635,-24.217201020517045
2025-05-23 00:48:33.769361,942.3808985883288,-21.50860601378585
2025-05-23 00:48:43.769361,943.2813460924306,-22.597053881687543
2025-05-23 00:48:53.769361,944.1751253965019,-21.786251603912294
2025-05-23 00:49:03.769361,945.0622230555847,-23.118763339644442
2025-05-23 00:49:13.769361,945.9426257252314,-21.02188687224538
2025-05-23 00:49:23.769361,946.8163201617061,-20.880548385745293
2025-05-23 00:49:33.769361,947.6832932221835,-24.63375352387181
2025-05-23 00:49:43.769361,948.5435318649467,-21.98757126362873
2025-05-23 00:49:53.769361,949.3970231495834,-22.865972801811296
2025-05-23 00:50:03.769361,950.2437542371811,-22.62504915995844
2025-05-23 00:50:13.769361,951.0837123905189,-21.18735899770124
2025-05-23 00:50:23.769361,951.9168849742603,-23.86115976847088
2025-05-23 00:50:33.769361,952.7432594551428,-21.5024333783647
2025-05-23 00:50:43.769361,953.5628234021669,-22.02603016813598
2025-05-23 00:50:53.769361,954.3755644867822,-21.67490052555286
2025-05-23 00:51:03.769361,955.1814704830732,-23.474509397372824
2025-05-23 00:51:13.769361,955.9805292679445,-22.889738257353603
2025-05-23 00:51:23.769361,956.7727288213005,-20.29341484881998
2025-05-23 00:51:33.769361,957.5580572262289,-21.726247329140932
2025-05-23 00:51:43.769361,958.3365026691785,-20.26806109476948
2025-05-23 00:51:53.769361,959.1080534401369,-22.359887713584857
2025-05-23 00:52:03.769361,959.8726979328077,-24.64089826921053
2025-05-23 00:52:13.769361,960.6304246447837,-22.20980716058946
2025-05-23 00:52:23.769361,961.3812221777212,-22.387168737966338
2025-05-23 00:52:33.769361,962.12507923751,-22.0373188566555
2025-05-23 00:52:43.769361,962.8619846344452,-21.386634693955035
2025-05-23 00:52:53.769361,963.5919272833937,-21.24910948081669
2025-05-23 00:53:03.769361,964.314896203962,-21.160316686110658
2025-05-23 00:53:13.769361,965.0308805206615,-21.30217185816012
2025-05-23 00:53:23.769361,965.7398694630713,-20.598856692431905
2025-05-23 00:53:33.769361,966.4418523660004,-20.720454067555536
2025-05-23 00:53:43.769361,967.1368186696487,-16.733048143259072
2025-05-23 00:53:53.769361,967.8247579197656,-18.022632505343342
2025-05-23 00:54:03.769361,968.5056597678073,-17.460127127883762
2025-05-23 00:54:13.769361,969.1795139710919,-21.419027309445795
2025-05-23 00:54:23.769361,969.8463103929543,-20.275591808601853
2025-05-23 00:54:33.769361,970.5060390028978,-21.30541114779092
2025-05-23 00:54:43.769361,971.1586898767462,-22.170831787689508
2025-05-23 00:54:53.769361,971.8042531967917,-16.64380958437988
2025-05-23 00:55:03.769361,972.442719251944,-17.1652615471765
2025-05-23 00:55:13.769361,973.0740784378751,-17.868739596321454
2025-05-23 00:55:23.769361,973.6983212571646,-15.445478750111405
2025-05-23 00:55:33.769361,974.315438319442,-20.360070826009306
2025-05-23 00:55:43.769361,974.9254203415287,-18.2672278546926
2025-05-23 00:55:53.769361,975.5282581475768,-17.074501186954233
2025-05-23 00:56:03.769361,976.1239426692076,-18.701557935692676
2025-05-23 00:56:13.769361,976.7124649456482,-18.544002659166786
2025-05-23 00:56:23.769361,977.293816123866,-15.429023729182909
2025-05-23 00:56:33.769361,977.8679874587015,-14.267728619759009
2025-05-23 00:56:43.769361,978.4349703130007,-16.3876227746141
2025-05-23 00:56:53.769361,978.9947561577444,-15.728014140497322
2025-05-23 00:57:03.769361,979.547336572177,-19.796418760880265
2025-05-23 00:57:13.769361,980.0927032439322,-19.420554709563614
2025-05-23 00:57:23.769361,980.6308479691595,-12.955000655506847
2025-05-23 00:57:33.769361,981.1617626526461,-17.254928191762417
2025-05-23 00:57:43.769361,981.6854393079402,-14.456049491147013
2025-05-23 00:57:53.769361,982.2018700574695,-15.343677435397788
2025-05-23 00:58:03.769361,982.711047132661,-17.684403091809777
2025-05-23 00:58:13.769361,983.2129628740573,-18.8975937765967
2025-05-23 00:58:23.769361,983.707609731432,-13.693909829343998
2025-05-23 00:58:33.769361,984.194980263903,-13.584135726604986
2025-05-23 00:58:43.769361,984.6750671400446,-14.098462268182487
2025-05-23 00:58:53.769361,985.1478631379982,-16.104961893764724
2025-05-23 00:59:03.769361,985.6133611455801,-16.799609224353926
2025-05-23 00:59:13.769361,986.0715541603893,-13.813022065799199
2025-05-23 00:59:23.769361,986.5224352899119,-15.824537675156833
2025-05-23 00:59:33.769361,986.9659977516261,-13.462881047796095
2025-05-23 00:59:43.769361,987.4022348731029,-14.165251020886975
2025-05-23 00:59:53.769361,987.8311400921071,-13.698249373959591
2025-05-23 01:00:03.769361,988.2527069566964,-13.681648661528582
2025-05-23 01:00:13.769361,988.6669291253179,-12.111128977842828
2025-05-23 01:00:23.769361,989.0738003669028,-10.45540579513407
2025-05-23 01:00:33.769361,989.4733145609622,-13.966490916648521
2025-05-23 01:00:43.769361,989.865465697677,-13.229901216536554
2025-05-23 01:00:53.769361,990.2502478779896,-15.92681880409446
2025-05-23 01:01:03.769361,990.6276553136923,-10.376010520659278
2025-05-23 01:01:13.769361,990.9976823275142,-11.774218572736501
2025-05-23 01:01:23.769361,991.3603233532067,-12.41151118174421
2025-05-23 01:01:33.769361,991.7155729356273,-10.630026999093126
2025-05-23 01:01:43.769361,992.0634257308217,-12.33237378063134
2025-05-23 01:01:53.769361,992.4038765061041,-11.896479306473818
2025-05-23 01:02:03.769361,992.7369201401357,-7.994514012808991
2025-05-23 01:02:13.769361,993.0625516230025,-9.29111824094759
2025-05-23 01:02:23.769361,993.3807660562896,-10.775244155742755
2025-05-23 01:02:33.769361,993.6915586531557,-8.661008597025482
2025-05-23 01:02:43.769361,993.9949247384045,-11.981775541941477
2025-05-23 01:02:53.769361,994.2908597485558,-11.151750578070207
2025-05-23 01:03:03.769361,994.5793592319135,-11.347638212922039
2025-05-23 01:03:13.769361,994.8604188486328,-11.007645615957426
2025-05-23 01:03:23.769361,995.1340343707852,-10.848883110675784
2025-05-23 01:03:33.769361,995.4002016824226,-8.73384581116505
2025-05-23 01:03:43.769361,995.6589167796392,-9.68685773123554
2025-05-23 01:03:53.769361,995.9101757706308,-8.900197799839216
2025-05-23 01:04:03.769361,996.1539748757549,-9.073256155523287
2025-05-23 01:04:13.769361,996.3903104275859,-6.332872402662253
2025-05-23 01:04:23.769361,996.6191788709715,-7.394075758793481
2025-05-23 01:04:33.769361,996.8405767630857,-6.997961219504584
2025-05-23 01:04:43.769361,997.0545007734806,-6.785628756143634
2025-05-23 01:04:53.769361,997.2609476841367,-8.829184459266111
2025-05-23 01:05:03.769361,997.4599143895107,-6.852799460009623
2025-05-23 01:05:13.769361,997.6513978965828,-5.406909277438212
2025-05-23 01:05:23.769361,997.8353953249022,-7.319942394227485
2025-05-23 01:05:33.769361,998.0119039066288,-7.251217055317363
2025-05-23 01:05:43.769361,998.1809209865769,-4.777299111102054
2025-05-23 01:05:53.769361,998.3424440222531,-6.775992419402852
2025-05-23 01:06:03.769361,998.496470583896,-5.745040590327467
2025-05-23 01:06:13.769361,998.6429983545125,-5.280470095951418
2025-05-23 01:06:23.769361,998.7820251299121,-4.5104802195139895
2025-05-23 01:06:33.769361,998.9135488187405,-2.450265690267316
2025-05-23 01:06:43.769361,999.037567442511,-3.496646540015788
2025-05-23 01:06:53.769361,999.1540791356341,-3.282231511984679
2025-05-23 01:07:03.769361,999.2630821454458,-6.195901379542999
2025-05-23 01:07:13.769361,999.3645748322339,-3.2926784242316134
2025-05-23 01:07:23.769361,999.4585556692623,-2.2556395285654927
2025-05-23 01:07:33.769361,999.5450232427946,-5.1435442477339555
2025-05-23 01:07:43.769361,999.6239762521151,-1.9377911649361514
2025-05-23 01:07:53.769361,999.695413509548,-3.1744665561689596
2025-05-23 01:08:03.769361,999.7593339404756,-2.982841927160296
2025-05-23 01:08:13.769361,999.8157365833547,-3.240342581556598
2025-05-23 01:08:23.769361,999.8646205897307,-2.263019957104562
2025-05-23 01:08:33.769361,999.9059852242507,-3.063034803001383
2025-05-23 01:08:43.769361,999.9398298646738,1.9740383602425908
2025-05-23 01:08:53.769361,999.9661540018811,-1.5352918527276729
2025-05-23 01:09:03.769361,999.9849572398838,-0.1447070550296276
2025-05-23 01:09:13.769361,999.996239295828,-1.5440138727469064
2025-05-23 01:09:23.769361,1000.0,-1.726878205637642
2025-05-23 01:09:33.769361,999.996239295828,-1.1668662385381419
2025-05-23 01:09:43.769361,999.9849572398838,-1.986506210669727
2025-05-23 01:09:53.769361,999.9661540018811,3.4575733205269397
2025-05-23 01:10:03.769361,999.9398298646738,-0.46391088253448753
2025-05-23 01:10:13.769361,999.9059852242507,2.4340430091920133
2025-05-23 01:10:23.769361,999.8646205897307,0.7537232705912187
2025-05-23 01:10:33.769361,999.8157365833548,-1.0023337038191775
2025-05-23 01:10:43.769361,999.7593339404756,2.1777313378209335
2025-05-23 01:10:53.769361,999.695413509548,3.0832651634546946
2025-05-23 01:11:03.769361,999.6239762521151,1.8967308063609383
2025-05-23 01:11:13.769361,999.5450232427946,4.309745197017801
2025-05-23 01:11:23.769361,999.4585556692623,5.508263460244821
2025-05-23 01:11:33.769361,999.3645748322339,2.9421377495144068
2025-05-23 01:11:43.769361,999.2630821454458,3.1659604542413398
2025-05-23 01:11:53.769361,999.1540791356341,5.705635906479745
2025-05-23 01:12:03.769361,999.037567442511,7.434922512314037
2025-05-23 01:12:13.769361,998.9135488187405,3.5290276833240135
2025-05-23 01:12:23.769361,998.7820251299121,6.674330215734598
2025-05-23 01:12:33.769361,998.6429983545125,5.2259372047320705
2025-05-23 01:12:43.769361,998.496470583896,7.292946560360633
2025-05-23 01:12:53.769361,998.3424440222531,7.407934178474827
2025-05-23 01:13:03.769361,998.1809209865769,4.045161780040488
2025-05-23 01:13:13.769361,998.0119039066288,4.714712661734697
2025-05-23 01:13:23.769361,997.8353953249022,7.902309430631153
2025-05-23 01:13:33.769361,997.6513978965828,5.7445999767883125
2025-05-23 01:13:43.769361,997.4599143895107,5.698188460088957
2025-05-23 01:13:53.769361,997.2609476841367,9.329638466127884
2025-05-23 01:14:03.769361,997.0545007734806,5.043955045416036
2025-05-23 01:14:13.769361,996.8405767630857,7.051721854585541
2025-05-23 01:14:23.769361,996.6191788709715,8.66251051946327
2025-05-23 01:14:33.769361,996.3903104275859,8.841784838210089
2025-05-23 01:14:43.769361,996.1539748757549,7.573121403150275
2025-05-23 01:14:53.769361,995.9101757706308,9.508896423312553
2025-05-23 01:15:03.769361,995.6589167796392,7.3460496222147915
2025-05-23 01:15:13.769361,995.4002016824226,10.729480481835422
2025-05-23 01:15:23.769361,995.1340343707852,7.5332703320606225
2025-05-23 01:15:33.769361,994.8604188486328,10.888332688372252
2025-05-23 01:15:43.769361,994.5793592319135,11.718749091763708
2025-05-23 01:15:53.769361,994.2908597485558,11.090542678587166
2025-05-23 01:16:03.769361,993.9949247384045,9.130576152699469
2025-05-23 01:16:13.769361,993.6915586531557,9.93971570777563
2025-05-23 01:16:23.769361,993.3807660562896,10.866284403486512
2025-05-23 01:16:33.769361,993.0625516230025,11.64763877977286
2025-05-23 01:16:43.769361,992.7369201401357,10.980413494376599
2025-05-23 01:16:53.769361,992.4038765061041,11.247286882626742
2025-05-23 01:17:03.769361,992.0634257308217,9.166983915625092
2025-05-23 01:17:13.769361,991.7155729356273,11.165783452921843
2025-05-23 01:17:23.769361,991.3603233532067,12.777415656168385
2025-05-23 01:17:33.769361,990.9976823275142,13.443100776471391
2025-05-23 01:17:43.769361,990.6276553136923,12.71209163636169
2025-05-23 01:17:53.769361,990.2502478779896,9.178786984189236
2025-05-23 01:18:03.769361,989.865465697677,13.602085272476987
2025-05-23 01:18:13.769361,989.4733145609622,12.38837800054308
2025-05-23 01:18:23.769361,989.0738003669028,12.545003161196975
